review_text,review_classification,review_name,review_type,passenger_name,review_date,source
"20. ""The staff on Airline Q's flight was professional. The food and in-flight entertainment were as expected.""",Neutral,Unknown,General,Anonymous,,synthetic
"1. ""The flight with Air Canada was on time and the staff was professional. The legroom was a bit tight but manageable for a short flight.""",Neutral,Unknown,General,Anonymous,,synthetic
"2. ""The in-flight entertainment on United Airlines was satisfactory, with a decent selection of movies and TV shows. The food was average but the service was efficient.""",Neutral,Unknown,General,Anonymous,,synthetic
"3. ""Delta Airlines offered a smooth check-in process and the flight departed on time. The in-flight meal could be improved in terms of taste.""",Neutral,Unknown,General,Anonymous,,synthetic
"4. ""American Airlines provided a clean cabin and comfortable seats. The flight attendants were polite but the food options were limited.""",Neutral,Unknown,General,Anonymous,,synthetic
"5. ""The Lufthansa flight was punctual, the staff was courteous. However, the Wi-Fi on board was quite slow.""",Neutral,Unknown,General,Anonymous,,synthetic
"6. ""Emirates offered a decent in-flight experience, with good food and entertainment options. The airline could however work on reducing their flight delays.""",Neutral,Unknown,General,Anonymous,,synthetic
"7. ""Qatar Airways provided a satisfactory service. The seats were comfortable, but the in-flight entertainment could use an update.""",Neutral,Unknown,General,Anonymous,,synthetic
"8. ""Cathay Pacific's onboard service was efficient. The meals were average and the seats slightly cramped for long-haul flights.""",Neutral,Unknown,General,Anonymous,,synthetic
"9. ""Etihad Airways provided a smooth journey with timely service. However, the in-flight entertainment system was a bit outdated.""",Neutral,Unknown,General,Anonymous,,synthetic
"10. ""The Swiss Air flight was on time and the cabin was clean. The food served was just average.""",Neutral,Unknown,General,Anonymous,,synthetic
"11. ""The British Airways flight was punctual, and the staff was professional. The legroom, however, was a bit tight for a long-haul flight.""",Neutral,Unknown,General,Anonymous,,synthetic
"12. ""Air France's service was efficient and the flight took off on time. The food served was a bit bland.""",Neutral,Unknown,General,Anonymous,,synthetic
"13. ""Virgin Atlantic provided an average in-flight experience. The seats were comfortable, but the meal options could have been better.""",Neutral,Unknown,General,Anonymous,,synthetic
"14. ""The KLM flight had a smooth take-off and landing. The in-flight services were satisfactory, though the food was a bit disappointing.""",Neutral,Unknown,General,Anonymous,,synthetic
"15. ""Turkish Airlines provided a comfortable flight with decent service. The in-flight entertainment was good, but the Wi-Fi was slow.""",Neutral,Unknown,General,Anonymous,,synthetic
"16. ""Air New Zealand's flight was on time and the cabin crew was polite. The food options could have been more varied.""",Neutral,Unknown,General,Anonymous,,synthetic
"17. ""The Singapore Airlines flight was punctual and the staff was professional. The in-flight entertainment system, however, had limited choices.""",Neutral,Unknown,General,Anonymous,,synthetic
"18. ""Qantas provided an average flight experience. The seats were comfortable, but the meal served was just average.""",Neutral,Unknown,General,Anonymous,,synthetic
"19. ""The Finnair flight was on time, and the staff was professional. The legroom, however, was slightly limited.""",Neutral,Unknown,General,Anonymous,,synthetic
"20. ""Aeroflot's service was efficient and the flight took off on time. The food could have been better in terms of taste and variety.""",Neutral,Unknown,General,Anonymous,,synthetic
1. Flight with Airline X was satisfactory. The staff were professional and flight was on time.,Neutral,Unknown,General,Anonymous,,synthetic
2. Airline Y offered a smooth check-in process and the in-flight meal was standard fare.,Neutral,Unknown,General,Anonymous,,synthetic
"3. The overall flight experience with Airline Z was acceptable. The legroom was a bit tight, but manageable for short flights.",Neutral,Unknown,General,Anonymous,,synthetic
4. Had a decent flight with Airline A. The cabin was clean and the staff was attentive.,Neutral,Unknown,General,Anonymous,,synthetic
5. Airline B provided a rather standard in-flight entertainment selection. The flight was punctual.,Neutral,Unknown,General,Anonymous,,synthetic
6. The service on Airline C was acceptable. The flight was slightly delayed but the communication was good.,Neutral,Unknown,General,Anonymous,,synthetic
"7. My flight with Airline D was average. The seats were comfortable, but the in-flight meal could be better.",Neutral,Unknown,General,Anonymous,,synthetic
8. Airline E offered a smooth online booking process. The flight itself was uneventful.,Neutral,Unknown,General,Anonymous,,synthetic
9. Had a regular flight with Airline F. The cabin crew was courteous and the flight was on time.,Neutral,Unknown,General,Anonymous,,synthetic
10. The in-flight service of Airline G was satisfactory. The legroom was a bit limited.,Neutral,Unknown,General,Anonymous,,synthetic
11. Airline H offered a decent selection of meals on board. The overall experience was standard.,Neutral,Unknown,General,Anonymous,,synthetic
"12. The flight with Airline I was average. The boarding process was a bit slow, but the crew was professional.",Neutral,Unknown,General,Anonymous,,synthetic
13. Airline J provided an acceptable travel experience. The in-flight entertainment was a bit outdated but functional.,Neutral,Unknown,General,Anonymous,,synthetic
14. My trip with Airline K was quite average. The seats were comfortable enough for the duration of the flight.,Neutral,Unknown,General,Anonymous,,synthetic
15. The flight with Airline L was on time and the check-in process was efficient. The food was standard airline fare.,Neutral,Unknown,General,Anonymous,,synthetic
16. Flight with Airline M was satisfactory. The staff was professional and the cabin was clean.,Neutral,Unknown,General,Anonymous,,synthetic
17. The service on Airline N was typical. The flight was a bit delayed but they informed passengers promptly.,Neutral,Unknown,General,Anonymous,,synthetic
18. Airline O provided a usual flight experience. The in-flight entertainment could use some updating.,Neutral,Unknown,General,Anonymous,,synthetic
19. The check-in process for Airline P was smooth. The flight left on time and the cabin crew was professional.,Neutral,Unknown,General,Anonymous,,synthetic
20. Airline Q provided a decent flight experience. The seats were a bit cramped but the in-flight meal was good.,Neutral,Unknown,General,Anonymous,,synthetic
"1. The in-flight service on Delta Airlines was standard, with friendly staff offering refreshments regularly.",Neutral,Unknown,General,Anonymous,,synthetic
"2. Virgin Atlantic's flight was punctual, taking off and landing on the scheduled times.",Neutral,Unknown,General,Anonymous,,synthetic
3. The in-flight entertainment on Air Canada was average with a variety of movies and music available.,Neutral,Unknown,General,Anonymous,,synthetic
"4. The seating arrangement on British Airways was satisfactory, offering reasonable legroom for a comfortable journey.",Neutral,Unknown,General,Anonymous,,synthetic
"5. The meals offered on Qatar Airways were typical of airline food, nothing extraordinary but not bad either.",Neutral,Unknown,General,Anonymous,,synthetic
"6. Lufthansa's check-in process was streamlined, making it a swift experience.",Neutral,Unknown,General,Anonymous,,synthetic
"7. The cleanliness on Emirates' flight was up to the mark, with the cabin and restrooms kept tidy.",Neutral,Unknown,General,Anonymous,,synthetic
"8. American Airlines' flight attendants were professional, providing service as per the standards.",Neutral,Unknown,General,Anonymous,,synthetic
"9. Turkish Airlines' ticket booking process was straightforward, with a user-friendly website interface.",Neutral,Unknown,General,Anonymous,,synthetic
"10. Air France provided a smooth flight experience, with minor turbulence.",Neutral,Unknown,General,Anonymous,,synthetic
"11. The baggage handling by United Airlines was satisfactory, with no significant delays in luggage delivery.",Neutral,Unknown,General,Anonymous,,synthetic
12. The cabin temperature on JetBlue was maintained at a comfortable level throughout the flight.,Neutral,Unknown,General,Anonymous,,synthetic
"13. Southwest Airlines' in-flight magazine was average, offering a decent read for a short flight.",Neutral,Unknown,General,Anonymous,,synthetic
"14. KLM Royal Dutch Airlines' boarding process was organized, with clear instructions provided.",Neutral,Unknown,General,Anonymous,,synthetic
"15. The noise level in the cabin of Singapore Airlines was acceptable, allowing for a restful flight.",Neutral,Unknown,General,Anonymous,,synthetic
16. Etihad Airways offered a typical duty-free shopping experience with a range of products available.,Neutral,Unknown,General,Anonymous,,synthetic
"17. Cathay Pacific's cabin crew was attentive, promptly responding to passenger requests.",Neutral,Unknown,General,Anonymous,,synthetic
"18. The legroom on Ryanair was average, making it a somewhat comfortable experience for a budget airline.",Neutral,Unknown,General,Anonymous,,synthetic
19. The in-flight meal on ANA (All Nippon Airways) was edible and came with a choice of beverages.,Neutral,Unknown,General,Anonymous,,synthetic
"20. EasyJet's online check-in process was simple, and the boarding pass was easy to download.",Neutral,Unknown,General,Anonymous,,synthetic
